_c0,User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount,sentiment,sentiment_base
1226,Alexandre Bertin-Lemaire,AleLemaire,2022-08-04,alors que le supprime dans la nuit la pour les bnficiaires des minimas sociaux le sobstine refuser de taxer les peut dormir tranquille sur ses indcents 106 milliards net en 6 mois en 2022 antnio guterres aug 3 2022 it is immoral for oil gas companies to be making record profits from the current energy crisis on the backs of the poorest at a massive cost to the climate i urge all governments to tax these excessive profits use the funds to support the most vulnerable people,0.0,0.0,0.0,Bullish,neutral
3726,ChartMill,ChartMill,2022-04-08,although the technical rating is bad ttepa does present a nice setup opportunity,0.0,0.0,0.0,Bullish,positive
6915,ChartMill,ChartMill,2021-09-07,although the technical rating is bad ttepa does present a nice setup opportunity 1 1,0.0,1.0,1.0,Bullish,positive
1955,ChartMill,ChartMill,2022-07-03,although the technical rating is only medium ttepa does present a nice setup opportunity,0.0,0.0,0.0,Bullish,positive
2293,H2AUS Forum,H2AUS,2022-06-17,an island region in south america wants to diversify its economy away from fossil fuels to tap the global cleanenergy transition 2,0.0,2.0,0.0,Bearish,positive
237,QuickCart,QuickCartWP,2022-09-24,analysis of totalenergies se nysette selected notes rssfeedscloudsitebuilders analysis of totalenergies se nysette selected notes,0.0,0.0,0.0,Bearish,neutral
6952,father your dads,khanyisile,2021-09-04,and the militaries of rwanda and the sadc which includes troops from botswana lesotho south africa angola and tanzania are now operating alongside the army of mozambique in cabo delgado they are doing the dirty work for exxonmobil and totalenergies se mail guardian sep 4 2021 an insurgency against poverty that has opportunistically taken on the mantle of the islamic state faces the wrath of african armies meanwhile another tragedy the theft of billions of dollars from a poor country is being settled in courtrooms 1 3 1,1.0,3.0,1.0,Bullish,neutral
3895,Reclaim Finance,ReclaimFinance,2022-03-29,aprs la semaine dernire cest au tour de lassureur hannover re de tourner le dos au mga projet ptrolier de en afrique de lest il nest pas trop tard pour stopeacop mar 28 2022 breaking news another win for hannover re the worlds 3rd largest reinsurance group with a gross premium of usd 26b also says no to the east african crude oil pipeline now must follow 2 9,0.0,2.0,9.0,Bullish,positive
1005,Pankri.world,Pankri_world,2022-08-24,argent trust co increases holdings in totalenergies se nysette,0.0,0.0,0.0,Bearish,positive
1785,Flash Alert,FlashAlert_me,2022-07-20,as 15s delayed issued press release on july 20 0300 totalenergies se uk regulatory announcement papua new guinea totalenergies announces new milestone towards papua lng development,0.0,0.0,0.0,Bullish,positive
6279,ChemAnalyst,Chemanalysts,2021-11-18,as per an mou signed between se and daimler ag a ecosystem will be established for revamp of the european road transportation read more 1,0.0,0.0,1.0,Bullish,neutral
2400,TotalEnergies Marketing Cameroun,TotalEnergiesCM,2022-06-10,au cameroun et dans le monde les collaborateurs de se mobilisent pour la journe mondiale de lenvironnement in cameroon and around the world the employees of are taking action in support of world environment day 1 4 39,1.0,4.0,39.0,Bullish,positive
6167,goldsheet,goldsheet,2021-12-06,back in june frances biggest energy company total se finalized a name change to totalenergies se nysette signaling a new phase in the companys plan to transition to net zero total proposed the name change during its fullyear 2020 earnings call oilpricecom is totalenergies the perfect energy transition play oilpricecom investor confidence in oil stocks has been shaken by the growing calls for an energy transition but one oil major in particular seems to be answering those calls while continuing to grow,0.0,0.0,0.0,Bullish,negative
4739,Michael Muchiri,Mouchieee,2022-03-10,basigo 100 electric buses launched on 9 march 2022 nairobi kenya manufactured by byd auto company ltd by mr jit bhattacharya ceo cofounder with venture capitalists novastar moxxie support from totalenergies se sustainable energy for all seforall 3 1,0.0,3.0,1.0,Bullish,neutral
5306,ChartMill,ChartMill,2022-02-17,besides having an excellent technical rating ttepa also presents a decent setup pattern,0.0,0.0,0.0,Bullish,positive
5146,Quantcha Trade Ideas,QuantchaIdeas,2022-02-28,big loser alert trading todays 76 move in totalenergies se tte,0.0,0.0,0.0,Bearish,neutral
1615,CamTrader,CamTrader_ca,2022-07-26,big oil poised to make more money than in 2008 when crude was 147 a barrel exxon mobil corp chevron corp shell plc totalenergies se and bp plc collectively known as the supermajors are set to make even more money than they did in 2008 when camtraderca big oil poised to make more money than in 2008 when crude was 147 a barrel camtrader exxon mobil corp chevron corp shell plc totalenergies se and bp plc collectively known as the supermajors are set to make even more money than they did in,0.0,0.0,0.0,Bearish,neutral
1626,CamTrader,CamTrader_ca,2022-07-26,big oil set for record profit as world reels from high fuel cost storage tanks at the totalenergies se leuna oil refinery in leuna germany on tuesday june 7 2022 totalenergies 2400 barrels per day leuna refinery is set to cease importing russ camtraderca big oil set for record profit as world reels from high fuel cost camtrader storage tanks at the totalenergies se leuna oil refinery in leuna germany on tuesday june 7 2022 totalenergies 2400 barrels per day leuna refinery is set to cease importing russian,0.0,0.0,0.0,Bullish,neutral
2345,BQ Prime,bqprime,2022-06-14,billionaire gautam adani has partnered french oil major totalenergies se to create a green hydrogen value chain that would produce everything from solar panels to electrolysers bqprimecom total to buy 25 stake in adani arm for green hydrogen value chain adani new industries will develop a 1 million tonne per annum production capacity of green hydrogen before 2030 4 12,0.0,4.0,12.0,Bullish,positive
3546,artificialdonkey,yapayesek,2022-04-27,bloomberg totalenergies se yaptrmlar nedeniyle rus svlatrlm doal gaz projesinin belirsiz geleceini yanstmak iin 41 milyar dolarlk bir deer dkl alacak bloombergcom totalenergies starts pullback from russia with 4 billion charge totalenergies se took a 41 billion writedown on its flagship russian gas project and indicated that it may belatedly join its peers in pulling back from the country two months after the invasion of,0.0,0.0,0.0,Bullish,negative
5355,World Oil,WorldOil,2022-02-11,bp plc shell plc totalenergies se exxon mobil corp and chevron corp just generated the highest free cash flow since the start of 2008 1 5,0.0,1.0,5.0,Bullish,positive
5172,Nicolas Vanbremeersch,versac,2022-02-27,bp se dsengage de rosneft que fait totalenergies pour isoler la russie et les amis de poutine bbccom bp to offload stake in rosneft amid ukraine conflict norwegian energy giant equinor also says it will start to divest its joint ventures in russia 2 6,0.0,2.0,6.0,Bullish,neutral
2382,Stock Illuminati,StockIlluminat1,2022-06-12,bp totalenergies se renewables are a focus for the company in 2022 stockilluminaticom insights news and analysis,0.0,0.0,0.0,Bullish,neutral
5790,Ticker Report,TickerReport,2022-01-21,brokers issue forecasts for totalenergies ses fy2021 earnings tte,0.0,0.0,0.0,Bullish,neutral
159,Community Financial,CFinancialNews,2022-09-28,brokers set expectations for totalenergies ses q3 2022 earnings tte,0.0,0.0,0.0,Bullish,neutral
2502,News Insure,NewsInsure,2022-06-01,bull of the day totalenergies se tte newsinsurein bull of the day totalenergies se tte newsinsurein totalenergies se tte currently sports the highlycoveted zacks rank strong buy and is among the top five publicly traded global integrated oil and gas companies based on production volumes,0.0,0.0,0.0,Bullish,positive
7361,Baptiste Galipaud,Bapt_Glpd,2021-07-06,ca se prcise la flamme rouge jul 6 2021 peter sagan to totalenergie is a done deal according to 3 year contract for him 1,0.0,0.0,1.0,Bullish,neutral
4901,Greenpeace España,greenpeace_esp,2022-03-03,cada vez ms empresas estn cortando lazos con las empresas rusas de combustibles fsiles y lider en petrleo el gas y cinismo se queda en rusia quieres saber ms sobre el tema sigue leyendo greenpeace mar 3 2022 more and more companies are cutting ties with russian fossil fuel companies and the morally brankrupt oil gas giant is staying in russia it is time to cut ties with the fossil fuel industry everywhere 1 11 19,1.0,11.0,19.0,Bullish,neutral
3109,Gildas LE MOAL #StandWithUkraine,GildasDev,2022-05-23,ce soir partir de 19h00 retrouvez en direct du tribunal citoyen contre et ses financeurs tanzania business insight may 18 2022 deutsche bank will not finance a planned 35 billion east african crude oil pipeline eacop which would stretch more than 1400 kilometres from uganda to tanzania after environmental campaigners said it will displace thousands of families and disrupt nature reserves reuters 1 2,0.0,1.0,2.0,Bullish,negative
655,AIDRO Hydraulics & 3D Printing,AidroHydraulics,2022-09-10,celebrating our 40th anniversary with and friends from many companies 2 25,0.0,2.0,25.0,Bearish,neutral
1999,Les Amis de la Terre FR,amisdelaterre,2022-06-30,cet argument selon lequel louganda pourrait rduire ses missions en dveloppant lexploitation de ptrole et de gaz est aussi utilis par les reprsentants de pour imposer leur projet eacop un exemple dans cet article theenergyyearcom totalenergies targets excellence in uganda the energy year philippe groueix country chair and general manager of totalenergies ep uganda talks to the energy year about the companys activities following ugandas landmark fid and efforts to support local 1 4 6,1.0,4.0,6.0,Bullish,neutral
3171,Sustainable Industrial Manufacturing,SIM_Event,2022-05-18,check out below just some of the amazing sponsors we have confirmed for sim europe 2022 many more only 6 weeks to go register for your ticket,0.0,0.0,0.0,Bearish,neutral
4365,T. Lorenzen,Thies_JL,2022-03-21,cher vous tes souvent ferme en ce qui concerne les mais les entreprises franaises elles ne se gnent pas circulez il ny a rien voir cest lourdement hypocrite account has been withheld in romania slovakia austria slovenia belgium bulgaria spain croatia cyprus sweden italy latvia lithuania ireland united kingdom hungary luxembourg malta france netherlands finland germany poland estonia portugal denmark greece czech republic in response to a legal demand more 1,0.0,0.0,1.0,Bullish,negative
2470,Sapo Revolution,sapo_revolution,2022-06-03,cinq franais au bilderberg cette anne 1 barbizet patricia pdg temaris associs sas 2 baudson valrie dg amundi 3 buberl thomas dg axa sa 4 mi bernard directeur gnral de la scurit extrieure 5 pouyann patrick pdg totalenergies se paul joseph watson jun 2 2022 show this thread 6 6,0.0,6.0,6.0,Bullish,neutral
1181,BizToc News,biztocnews,2022-08-05,citi reiterates buy rating on totalenergies se,0.0,0.0,0.0,Bullish,neutral
7048,Mesfin Mekonen,mmekonen1,2021-08-10,companies from bp plc to totalenergies se are paying top dollar for clean energy assets as they transition away from fossil fuels boosting competition and compressing margins for developers wind giants orsted as and vestas wind systems as reported lower returns bloomberg markets aug 10 2021 the worlds largest oil companies are squeezing profits for renewable energy projects just as theyre needed most to avoid climate catastrophe,0.0,0.0,0.0,Bearish,negative
402,ChartMill,ChartMill,2022-09-22,compared to an average industry enterprise value to ebitda ratio of 440 ttepa is valued rather cheaply,0.0,0.0,0.0,Bearish,neutral
